step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,cells
10000,1259627,127,586,472,24.64,20,7,1.232,20,24.64,0,0,0,20,0,0,0,0,20,0,0,1.00,0.000,0.053,33.984,32.281,12.067,0.000,12.067,0.00,0.00,0,0.806,11,11,22.8,0.000,-39,2,0.000,32.281,1.000,0,26,4444444444444444000444000000400000000000000000000
10000,1259642,1,585,296,58.28,63,9,0.925,70,64.75,0,28,0,42,0,0,21,0,42,0,0,1.00,0.360,1.521,34.708,62.899,0.088,0.088,0.000,5.76,8.00,0,0.524,11,14,31.8,0.000,-61,1,62.899,0.000,1.000,0,50,000000044222222004222220004222220004222200044424444444444444444444444444444444444
10000,1259646,1,585,354,43.62,44,7,0.991,44,43.62,0,34,0,10,0,0,34,0,10,0,0,1.00,0.779,0.000,25.620,28.768,10.203,9.718,0.485,2.85,33.00,0,0.606,6,11,3.2,0.153,33,0,28.768,0.000,1.000,0,38,2222222222222422222242222204222220022220044244444
10000,1259652,1,585,357,42.65,48,7,0.908,49,43.56,0,24,2,23,0,0,24,2,22,0,0,1.00,0.563,0.000,22.885,53.690,0.000,0.000,0.000,4.28,9.25,0,0.612,11,11,37.1,0.000,-54,1,53.690,0.000,1.000,0,28,0444444222444422224442222244222234422223442222444
10000,1259663,1,584,285,67.14,71,9,0.973,71,67.14,0,19,4,48,0,0,19,4,48,0,0,1.00,0.283,0.000,11.222,29.213,0.237,0.237,0.000,8.53,18.75,0,0.488,14,14,35.1,0.000,-381,1,29.213,0.000,1.000,0,52,444444444444444444444400044444230004442233004442223004442222244442222244444222444
10000,1259667,1,584,297,61.70,62,8,0.995,62,61.70,0,17,0,45,0,0,17,0,45,0,0,1.00,0.276,0.000,24.177,47.180,7.353,7.353,0.000,5.06,8.50,0,0.509,14,14,34.8,0.000,-295,1,47.180,0.000,1.000,0,38,4444444444444444444444444444044444420444442224442222224422222224
10000,1259671,1090,584,399,33.45,35,6,1.045,36,34.50,0,16,6,14,0,0,16,6,13,0,0,1.00,0.478,0.000,19.050,14.971,15.261,0.000,15.261,2.80,6.25,0,0.692,13,13,22.3,0.000,-554,2,0.000,14.971,1.000,0,24,044444442244422224322224322224332233
10000,1259682,103,584,362,41.52,48,7,0.954,48,41.52,0,16,9,23,0,0,16,9,23,0,0,1.00,0.385,0.000,29.791,43.557,0.000,0.000,0.000,22.61,33.00,0,0.621,14,14,35.6,0.000,-515,1,43.557,0.000,1.000,0,30,4444444444444444222443222224322222433222443330334
10000,1259697,1,584,388,35.42,35,6,0.998,36,36.42,1,15,1,19,0,1,15,1,18,0,0,1.00,0.424,3.512,21.173,58.055,25.348,25.348,0.000,9.55,17.00,0,0.672,11,11,36.5,0.000,-17,1,58.055,0.000,1.000,0,24,444440444444444444223124222222222222
10000,1259703,1,583,355,36.05,37,7,1.001,49,48.07,0,22,2,25,0,0,14,2,21,0,0,1.00,0.388,0.000,5.155,36.795,4.307,0.255,4.052,2.50,2.50,0,0.666,7,7,1.3,0.480,344,0,0.000,0.000,1.000,0,28,4444400444440044222004423200442320044222004442222
10000,1259706,1,583,438,23.92,20,6,1.040,29,33.27,3,12,0,14,3,3,6,0,11,0,1,1.70,0.251,0.000,14.098,48.397,4.244,0.242,4.002,4.53,5.00,0,0.818,8,8,17.3,0.885,1371,0,0.000,0.000,1.000,0,18,000220002220000442004441004441004441
10000,1259719,993,583,504,10.58,12,7,0.882,25,22.05,0,6,0,19,0,0,0,0,12,0,0,1.00,0.000,0.000,1.204,25.618,0.000,0.000,0.000,29.59,35.75,0,1.000,14,14,38.1,0.000,-848,1,25.618,0.000,1.000,0,14,0004444000444400044440000000000000000000000000000
10000,1259720,1090,583,400,33.85,36,6,1.026,36,33.85,0,12,6,18,0,0,12,6,18,0,0,1.00,0.354,0.000,3.593,23.272,0.055,0.000,0.055,8.46,28.25,0,0.687,14,14,36.7,0.000,-1374,2,0.000,23.272,1.000,0,24,444444442244422224422224432234433334
10000,1259730,1,583,391,26.32,30,7,0.908,49,43.56,0,24,2,23,0,0,16,2,12,0,0,1.00,0.608,0.000,16.514,68.743,0.080,0.000,0.080,3.35,5.50,0,0.780,11,11,38.0,0.000,-22,1,68.743,0.000,1.000,0,38,4000044220004422000442200240222234022223402000440
10000,1259752,1,582,341,46.57,49,7,1.001,49,46.57,0,18,5,26,0,0,18,5,26,0,0,1.00,0.387,2.821,35.984,50.705,2.991,0.000,2.991,19.16,26.50,0,0.586,10,11,11.9,0.000,-45,2,0.000,50.705,1.000,0,28,4444444444444444222224423222442332244223224444322
10000,1259753,993,582,319,32.26,22,8,0.978,53,65.50,14,15,0,24,5,11,0,0,11,0,0,4.88,0.000,1.395,6.227,28.505,14.079,14.079,0.000,1.46,3.50,0,0.704,11,11,37.0,0.000,-124,1,28.505,0.000,1.000,0,13,0001111100011111000000410000004400000044000000440000004400000044
10000,1259760,1000,582,564,16.98,17,6,0.999,17,16.98,0,7,0,10,0,0,7,0,10,0,0,1.00,0.412,0.000,2.340,20.370,0.000,0.000,0.000,20.55,47.00,0,0.971,14,14,23.9,0.000,-912,1,20.370,0.000,1.000,0,20,000444000444000044000224000224000222
10000,1259776,1,582,330,49.76,49,7,1.016,49,49.76,0,18,0,31,0,0,18,0,31,0,0,1.00,0.362,0.000,4.967,23.094,2.444,2.439,0.005,2.85,4.50,0,0.567,8,11,16.6,0.738,292,0,0.000,0.000,1.000,0,28,4444444444444444444444422224442222244222224422224
10000,1259777,1,582,297,61.37,50,8,0.990,50,61.37,12,0,0,38,0,12,0,0,38,0,0,3.31,0.000,0.000,15.043,7.298,27.556,0.208,27.347,0.00,0.00,0,0.511,7,7,34.9,0.313,277,0,0.000,0.000,1.000,0,16,1100000011110000114441001444441044444440444444414444444444444444
10000,1259779,1,582,500,21.65,20,7,0.984,20,21.65,2,5,0,13,3,2,5,0,13,0,3,1.45,0.231,1.520,11.688,24.728,1.541,1.541,0.000,1.12,7.50,0,0.860,11,11,29.9,0.000,-133,1,24.728,0.000,1.000,0,18,0444400444444044220004222100000100000000000000000
10000,1259784,1,581,552,17.72,17,7,0.984,17,17.72,1,8,0,8,3,1,8,0,8,0,3,1.20,0.452,0.000,18.744,32.429,0.000,0.000,0.000,2.00,2.00,0,0.950,11,11,30.5,0.000,-87,1,32.429,0.000,1.000,0,21,0000000044440044400004222100222200020000000000000
10000,1259786,1,581,335,47.23,46,7,1.061,49,50.42,0,22,3,24,0,0,20,3,23,0,0,1.00,0.423,1.251,28.821,30.771,32.168,22.549,9.619,27.31,46.25,0,0.582,14,14,19.9,0.000,-795,2,0.000,30.771,1.000,0,30,4444444444444444444442333440222222022222222222220
10000,1259789,1,581,499,21.65,20,7,0.984,20,21.65,2,5,0,13,3,2,5,0,13,0,3,1.45,0.231,0.154,7.240,21.572,0.000,0.000,0.000,13.93,29.50,0,0.860,10,10,22.2,0.000,-114,1,21.572,0.000,1.000,0,18,0444400444444044220004222100000100000000000000000
10000,1259808,6,581,581,5.55,6,6,0.924,22,18.95,0,5,3,14,0,0,0,0,6,0,0,1.00,0.000,0.000,7.104,24.171,0.028,0.000,0.028,3.47,5.50,0,1.000,8,11,52.8,1.000,8,0,23.922,0.000,1.000,0,14,000004000004000004000004000044000000
10000,1259811,1,580,351,43.56,49,7,0.908,49,43.56,0,24,2,23,0,0,24,2,23,0,0,1.00,0.551,0.000,22.004,38.950,0.000,0.000,0.000,1.25,1.25,0,0.606,11,11,37.4,0.000,-33,1,38.950,0.000,1.000,0,28,4444444222444422224442222244222234422223442222444
10000,1259824,993,580,381,36.98,37,7,1.000,37,36.98,0,18,0,19,0,0,18,0,19,0,0,1.00,0.487,2.637,22.886,47.578,0.000,0.000,0.000,40.61,66.50,0,0.658,14,14,33.8,0.000,-913,1,47.578,0.000,1.000,0,30,0444444000444400224440022244022224402222240022224
10000,1259826,1121,580,270,73.31,64,8,1.145,64,73.31,0,32,0,32,0,0,32,0,32,0,0,1.00,0.437,0.127,7.721,29.371,0.751,0.000,0.751,19.06,43.00,0,0.467,14,11,25.6,0.000,-305,2,0.000,29.371,1.000,0,32,2222444422244444222444442224444422244444222244442222244422222224
10000,1259834,1,580,370,39.27,47,7,0.873,49,41.02,0,13,4,32,0,0,13,4,30,0,0,1.00,0.331,0.000,0.060,32.359,4.733,0.438,4.295,0.00,0.00,0,0.638,7,7,18.6,0.555,347,0,0.000,0.000,1.000,0,30,4444004444444444422244422224442222444422334444433
10000,1259845,993,579,374,38.33,36,6,1.065,36,38.33,0,14,0,22,0,0,14,0,22,0,0,1.00,0.365,0.000,4.684,15.914,12.091,2.715,9.376,1.25,1.25,0,0.646,7,11,73.1,0.674,12,0,0.000,15.909,1.000,0,24,444444444444224444222444222244222224
10000,1259875,726,579,579,7.78,6,8,1.297,6,7.78,0,0,0,6,0,0,0,0,6,0,0,1.00,0.000,0.000,3.957,9.767,7.954,0.000,7.954,0.00,0.00,0,1.000,11,11,32.3,0.000,-56,2,0.000,9.767,1.000,0,10,0000000000000000000000000004400000044000000440000000000000000000
10000,1259882,933,579,319,52.46,48,7,1.093,48,52.46,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,0.012,7.075,36.181,10.062,0.000,10.062,0.00,0.00,0,0.552,11,11,36.6,0.000,-165,2,0.000,36.181,1.000,0,28,0444444444444444444444444444444444444444444444444
10000,1259906,1,578,407,32.24,30,6,1.040,30,32.24,1,15,0,14,5,1,15,0,14,0,5,1.17,0.465,0.394,12.755,28.866,1.293,0.574,0.719,5.20,7.25,0,0.705,8,8,29.4,0.746,998,0,0.000,0.000,1.000,0,34,222222422222440022440002444402444441
10000,1259910,1,578,259,79.24,79,9,0.978,79,79.24,2,18,0,59,0,2,18,0,59,0,0,1.00,0.227,0.000,10.934,38.712,1.264,0.000,1.264,1.52,7.25,0,0.449,11,11,27.1,0.000,-89,1,38.711,0.000,1.000,0,41,444444444444444444444414444442222144442220044442222244442222444444224444444444444
10000,1259922,993,577,401,32.99,33,7,1.000,33,32.99,0,15,0,18,0,0,15,0,18,0,0,1.00,0.455,4.625,21.747,51.556,7.120,7.120,0.000,5.53,8.00,0,0.696,11,11,36.4,0.000,-98,1,51.556,0.000,1.000,0,24,0004444000444400224440022244002224400222440022224
10000,1259941,1,577,398,27.79,28,7,0.992,43,42.68,0,15,0,28,0,0,15,0,13,0,0,1.00,0.540,0.000,2.019,23.290,0.706,0.000,0.706,6.37,32.00,0,0.759,7,11,11.0,0.713,97,0,5.054,0.000,1.000,0,36,0000044000004400000444440004442200422222202222222
10000,1259943,1,577,239,89.37,94,10,0.951,100,95.07,0,53,0,47,0,0,53,0,41,0,0,1.00,0.593,7.381,52.318,93.709,13.727,10.534,3.193,4.85,6.75,1,0.423,7,7,37.0,0.201,368,0,0.000,0.000,1.000,0,44,2222222222222222222222222222224444442222444444422204444442220444444222044444422204404442220444442222
10000,1259955,1,577,300,59.15,49,7,1.183,49,59.15,1,0,0,48,0,1,0,0,48,0,0,1.00,0.000,0.814,9.835,7.223,31.890,24.762,7.128,0.00,0.00,0,0.520,11,11,37.6,0.000,-14,2,0.000,7.223,1.000,0,28,4444444444444444444444441444444444444444444444444
10000,1259963,1,576,319,52.15,36,6,1.185,36,52.15,8,2,0,26,1,8,2,0,26,0,1,1.88,0.038,0.000,8.744,17.250,0.656,0.000,0.656,2.93,3.75,0,0.554,7,6,53.7,0.034,77,0,0.000,0.000,1.000,0,21,444444444444444244441124411144411144
10000,1259964,1103,576,353,42.46,36,6,1.179,36,42.46,0,21,0,15,0,0,21,0,15,0,0,1.00,0.495,3.817,26.505,46.569,2.384,2.125,0.259,48.48,53.00,0,0.614,10,10,14.3,0.000,-199,2,0.000,46.569,1.000,0,24,222222222222222222222444444444444444
10000,1259969,1,576,301,57.61,48,7,1.176,49,58.79,1,27,0,21,6,1,26,0,21,0,5,1.07,0.451,0.000,24.688,35.570,9.919,4.906,5.012,4.03,6.50,0,0.527,14,14,30.9,0.000,-253,2,0.000,35.570,1.000,0,29,2220444222244422224442222444222244422224442221444
10000,1259985,1,576,411,28.47,29,7,0.999,49,47.45,0,14,3,32,0,0,14,1,14,0,0,1.00,0.492,0.000,15.440,31.508,33.709,33.709,0.000,5.50,5.50,0,0.750,7,11,2.0,0.820,3,0,31.508,0.000,1.000,0,28,4440000444000044400004440000443000022222222222222
10000,1260000,1121,575,213,109.45,76,9,1.351,81,116.21,5,18,0,58,6,5,13,0,58,0,5,1.69,0.119,0.000,4.089,19.511,2.802,0.000,2.802,5.15,7.50,0,0.382,7,7,60.3,0.549,129,0,0.000,1.419,1.000,0,31,000002111222224411222444444224444444244444444244444444444444444444444444444444444
10000,1260014,1,575,389,33.86,33,7,1.026,38,38.99,0,4,0,34,0,0,1,0,32,0,0,1.00,0.030,0.000,5.644,23.429,33.816,0.000,33.816,0.00,0.00,0,0.687,11,11,25.3,1.000,1144,0,0.000,0.000,1.000,0,36,4444400444442044400004400000444000044444444444444
10000,1260025,127,575,403,32.57,25,7,1.357,25,32.57,0,0,2,23,0,0,0,2,23,0,0,1.00,0.000,0.000,6.893,21.754,2.807,0.000,2.807,0.00,0.00,0,0.701,11,11,22.0,0.000,-5,2,0.000,21.754,1.000,0,26,4444444444444444433444400000400000040000000000000
10000,1260033,1121,574,279,67.29,64,8,1.212,64,67.29,0,23,17,24,0,0,23,17,24,0,0,1.00,0.342,0.204,19.841,40.731,6.307,4.235,2.072,12.83,19.75,0,0.488,14,14,37.8,0.000,-861,2,0.000,40.731,1.000,0,32,2222222222222422222444442244444422344444233344443333334433333334
10000,1260034,1,574,298,54.26,58,8,0.936,64,59.88,0,28,0,36,0,0,28,0,30,0,0,1.00,0.516,0.000,8.598,37.055,0.010,0.000,0.010,16.02,36.00,0,0.543,8,8,21.1,0.629,430,0,0.000,0.000,1.000,0,32,4400000044444444444444444442222444222222442222224422222244222222
10000,1260038,1123,574,325,48.76,48,7,1.016,49,49.78,0,11,0,38,0,0,11,0,37,0,0,1.00,0.226,0.000,5.222,15.984,5.259,5.108,0.150,4.81,6.00,1,0.573,14,14,35.7,0.000,-646,2,0.000,15.984,1.000,0,28,0444444444444444444444444444224444422224442222244
10000,1260040,993,574,431,24.82,25,6,0.993,36,35.75,0,20,0,16,0,0,20,0,5,0,0,1.00,0.806,0.000,5.575,24.929,0.108,0.108,0.000,1.06,37.50,0,0.803,14,14,33.8,0.000,-343,1,24.929,0.000,1.000,0,22,000000400000222244222224222224222222
10000,1260056,1,574,332,47.71,49,7,1.084,49,47.71,0,14,10,25,0,0,14,10,25,0,0,1.00,0.293,0.000,12.238,16.840,15.601,4.516,11.085,0.00,0.00,0,0.579,11,11,37.0,0.000,-28,2,0.000,16.840,1.000,0,28,4444444444444444444444433344333333322222222222222
10000,1260071,1,573,277,65.88,61,8,1.080,64,69.12,0,15,0,49,0,0,15,0,46,0,0,1.00,0.228,5.846,24.002,9.952,44.064,1.550,42.513,1.03,1.25,0,0.493,7,11,1.6,0.675,5,0,0.000,9.952,1.000,0,34,0404444404444444444444442244444422244444222444442224444422224444
10000,1260083,1,573,286,63.79,63,8,1.013,64,64.80,0,24,0,40,0,0,24,0,39,0,0,1.00,0.376,0.000,4.137,36.980,0.000,0.000,0.000,17.12,27.00,0,0.501,10,10,5.2,0.000,-36,2,0.000,36.980,1.000,0,34,4444440444444444444222444422222444222224442222244422222444442444
10000,1260088,1,573,392,29.83,28,7,1.029,36,38.06,1,9,0,26,0,1,9,0,18,0,0,1.14,0.302,0.000,16.437,33.919,0.079,0.000,0.079,14.98,25.75,0,0.732,6,6,34.0,0.155,299,0,0.000,0.000,1.000,0,29,4400044104444400444400022440002244000022400002220
10000,1260105,1,572,361,40.15,49,7,0.956,49,40.15,0,12,14,23,0,0,12,14,23,0,0,1.00,0.299,0.000,5.940,30.431,0.000,0.000,0.000,16.36,23.00,0,0.631,10,5,12.4,0.000,-138,1,30.398,0.000,1.000,0,28,3333333333333322444222444442244444224444422444442
10000,1260112,6,572,465,22.08,24,6,0.920,27,24.84,0,7,0,20,0,0,7,0,17,0,0,1.00,0.317,0.000,14.499,34.574,0.000,0.000,0.000,1.90,4.00,0,0.851,10,10,22.2,0.000,-34,1,34.574,0.000,1.000,0,26,444444224444202244002240000440000440
10000,1260136,1,572,365,39.29,43,8,0.958,43,39.29,0,17,4,22,0,0,17,4,22,0,0,1.00,0.433,0.000,1.099,21.741,1.000,1.000,0.000,3.01,4.75,0,0.638,14,14,36.9,0.000,-416,1,21.741,0.000,1.000,0,46,4444444433344444223000442220000422200004222000042220004422200044
10000,1260137,1,572,340,45.25,49,7,0.984,49,45.25,0,18,6,25,0,0,18,6,25,0,0,1.00,0.398,0.000,1.589,30.686,3.774,3.774,0.000,13.12,23.50,0,0.595,14,14,27.2,0.000,-480,1,30.686,0.000,1.000,0,28,4444444442224442222244223224422332442233244443444
10000,1260139,1074,572,504,10.59,11,6,0.962,26,22.61,0,5,5,16,0,0,2,0,9,0,0,1.00,0.189,0.000,7.125,32.809,0.000,0.000,0.000,10.12,22.00,0,1.000,11,14,29.8,0.000,-175,1,32.809,0.000,1.000,0,18,040044004444002244000000000000000000
10000,1260149,1,571,542,17.72,17,7,0.984,17,17.72,1,8,0,8,3,1,8,0,8,0,3,1.20,0.452,0.000,6.383,18.472,9.541,9.541,0.000,13.26,27.25,0,0.950,14,11,28.3,0.000,-216,1,18.472,0.000,1.000,0,21,0000000044440044400004222100222200020000000000000
10000,1260154,1,571,333,46.95,49,7,0.999,49,46.95,0,13,4,32,0,0,13,4,32,0,0,1.00,0.277,0.000,17.016,27.936,24.872,24.760,0.113,8.84,10.00,0,0.584,11,11,35.9,0.000,-96,1,27.936,0.000,1.000,0,28,4444444444444444444444444444433334422222242222222
10000,1260156,1122,571,524,18.98,19,6,0.999,19,18.98,0,10,0,9,0,0,10,0,9,0,0,1.00,0.527,1.159,19.693,31.117,0.071,0.071,0.000,3.69,22.50,0,0.918,11,11,37.0,0.000,-38,1,31.113,0.000,1.000,0,24,000224000004002224002224002244000444
10000,1260169,1121,570,277,67.29,64,8,1.212,64,67.29,0,23,17,24,0,0,23,17,24,0,0,1.00,0.342,0.000,18.701,35.165,0.258,0.000,0.258,7.75,29.00,0,0.488,14,14,38.1,0.000,-846,2,0.000,35.165,1.000,0,32,2222222222222422222444442244444422344444233344443333334433333334
10000,1260188,1,570,261,75.99,64,8,0.974,64,75.99,17,11,6,30,3,17,11,6,30,0,3,2.12,0.145,0.000,29.890,38.572,1.343,1.343,0.000,3.00,3.00,0,0.459,11,11,36.8,0.000,-85,1,38.572,0.000,1.000,0,29,4444444444444444222244442211134422111344211113442111134421113344
10000,1260199,1,570,316,51.93,49,7,1.060,49,51.93,0,24,0,25,0,0,24,0,25,0,0,1.00,0.462,0.000,8.697,24.439,2.051,0.000,2.051,2.76,3.00,0,0.555,11,11,25.0,0.000,-42,2,0.000,24.439,1.000,0,28,4444444444444444444444222244222222422222222222222
10000,1260210,1,569,524,18.82,15,8,1.255,15,18.82,0,0,0,15,0,0,0,0,15,0,0,1.00,0.000,1.729,32.002,10.057,34.717,0.000,34.717,0.00,0.00,0,0.922,11,11,38.1,0.000,-7,2,0.000,10.057,1.000,0,18,0000000000000000000000000000000000000000000044440004444400444444
10000,1260221,1,569,312,52.92,49,7,1.080,49,52.92,0,0,0,49,0,0,0,0,49,0,0,1.00,0.000,0.000,3.153,14.152,30.248,0.000,30.248,0.00,0.00,0,0.550,11,11,36.9,0.000,-52,2,0.000,14.152,1.000,0,28,4444444444444444444444444444444444444444444444444
10000,1260222,1,569,333,46.57,49,7,1.001,49,46.57,0,18,5,26,0,0,18,5,26,0,0,1.00,0.387,0.000,20.472,33.863,0.116,0.000,0.116,16.22,36.00,0,0.586,13,14,21.0,0.000,-360,2,0.000,33.863,1.000,0,28,4444444444444444222224423222442332244223224444322
10000,1260247,1,569,328,48.07,49,7,1.001,49,48.07,0,22,2,25,0,0,22,2,25,0,0,1.00,0.458,0.000,34.872,59.458,14.467,0.344,14.123,1.52,1.75,0,0.577,7,7,0.8,0.497,367,0,0.000,0.000,1.000,0,28,4444444444444444222224423222442322244222224442222
10000,1260264,1000,568,519,7.18,7,6,1.026,19,19.50,0,10,0,9,0,0,7,0,0,0,0,1.00,0.975,0.000,3.081,23.406,0.974,0.000,0.974,13.15,15.00,0,1.000,14,11,38.2,0.000,-479,2,0.000,23.406,1.000,0,12,000000000000000000000220000220002220
10000,1260293,6,567,460,24.29,25,6,0.972,25,24.29,0,9,0,16,0,0,9,0,16,0,0,1.00,0.370,0.054,30.164,53.884,1.879,1.488,0.391,5.76,15.00,0,0.812,6,11,35.2,0.416,11,0,53.882,0.000,1.000,0,28,444444400244002224002224002244000444
10000,1260295,993,567,333,43.56,43,7,0.990,49,49.50,1,32,0,16,0,1,30,0,12,0,0,1.00,0.689,4.489,5.097,27.455,3.045,3.045,0.000,3.25,6.25,0,0.606,11,11,33.0,0.000,-89,1,27.455,0.000,1.000,0,28,2244444224444022224402221240222222022222202222220
10000,1260308,1,567,288,59.84,62,9,0.973,71,67.14,0,19,4,48,0,0,19,1,42,0,0,1.00,0.318,3.168,38.521,58.265,3.647,3.646,0.000,12.04,17.50,0,0.517,11,4,26.0,0.000,-59,1,55.677,0.000,1.000,0,50,444400044444400044444400044444200004442200004442223004442222244442222244444222444
10000,1260310,1,567,434,27.04,24,6,1.040,25,28.08,2,14,0,9,4,2,13,0,9,0,3,1.38,0.481,0.000,13.017,24.552,3.629,3.085,0.543,10.70,28.50,0,0.769,8,8,21.2,0.723,766,0,0.000,0.000,1.000,0,34,222220422222440022400002400001444041
10000,1260312,1,567,327,48.07,49,7,1.001,49,48.07,0,22,2,25,0,0,22,2,25,0,0,1.00,0.458,0.378,11.481,44.461,5.703,0.000,5.703,1.50,1.50,0,0.577,7,7,-0.2,0.552,435,0,0.000,0.000,1.000,0,28,4444444444444444222224423222442322244222224442222
10000,1260317,127,567,401,31.89,26,7,1.357,26,31.89,0,0,5,21,0,0,0,5,21,0,0,1.00,0.000,0.000,14.854,29.510,6.222,0.000,6.222,0.00,0.00,0,0.708,11,11,22.9,0.000,-16,2,0.000,29.510,1.000,0,28,4444444444444344433334400000400000040000004000000
10000,1260329,933,566,312,52.46,48,7,1.093,48,52.46,0,0,0,48,0,0,0,0,48,0,0,1.00,0.000,0.345,28.580,29.108,7.211,1.418,5.793,0.00,0.00,0,0.552,11,11,36.6,0.000,-29,2,0.000,29.108,1.000,0,28,0444444444444444444444444444444444444444444444444
10000,1260335,1,566,329,47.35,49,7,0.986,49,47.35,0,24,2,23,0,0,24,2,23,0,0,1.00,0.507,0.000,28.355,39.402,72.813,72.813,0.000,33.36,36.00,0,0.581,10,11,16.7,0.000,-127,1,39.402,0.000,1.000,0,28,3222223222222222444222444442244444224444422444442
10000,1260336,1,566,406,30.99,29,7,1.069,29,30.99,0,18,0,11,0,0,18,0,11,0,0,1.00,0.581,0.000,3.341,22.401,15.723,11.195,4.528,0.00,0.00,0,0.719,8,8,15.5,0.757,575,0,0.000,0.000,1.000,0,34,4444000444400044000004022000222220022222002222220
10000,1260345,1,566,329,47.22,49,7,0.984,49,47.22,0,22,2,25,0,0,22,2,25,0,0,1.00,0.466,0.000,31.032,51.076,0.000,0.000,0.000,9.55,22.00,0,0.582,14,11,31.0,0.000,-300,1,51.076,0.000,1.000,0,28,4444444442222442222244223224422322442222244444444
10000,1260361,1,566,330,46.79,49,7,1.006,49,46.79,0,16,5,28,0,0,16,5,28,0,0,1.00,0.342,0.000,0.181,22.142,11.705,0.848,10.858,8.76,9.75,0,0.585,7,7,1.6,0.444,304,0,0.000,0.000,1.000,0,28,4444444442224442222244223224422332444233444444444
10000,1260364,993,566,420,22.63,23,7,0.984,36,35.42,0,17,0,19,0,0,15,0,8,0,0,1.00,0.663,0.000,9.703,34.416,1.298,1.298,0.000,39.76,77.50,0,0.841,14,11,32.0,0.000,-532,1,34.416,0.000,1.000,0,28,0000044000444000224400022240022220002222000020200
10000,1260365,1,566,371,36.96,34,7,1.071,37,40.17,2,17,3,15,6,2,14,3,15,0,6,1.50,0.379,0.000,15.598,28.553,0.092,0.092,0.000,21.13,47.00,0,0.658,13,14,11.9,0.000,-272,2,0.000,28.553,1.000,0,25,0000440000444400444440033444102322412222220022222
10000,1260369,1,565,289,56.45,59,8,0.957,64,61.23,0,43,0,21,0,0,38,0,21,0,0,1.00,0.673,0.000,17.677,26.727,44.494,42.364,2.130,14.21,74.25,0,0.532,7,7,46.8,0.284,322,0,0.000,0.000,1.000,0,42,2022222220222222202222222044422220444422244444222444442224444222
10000,1260386,943,565,221,104.13,77,9,1.352,77,104.13,0,0,0,77,0,0,0,0,77,0,0,1.00,0.000,0.000,6.883,1.212,16.444,0.000,16.444,0.00,0.00,0,0.392,11,11,37.1,0.000,-8,2,0.000,1.212,1.000,0,36,444444444444444444444444444444444444444444444444444444444444444444444444000044444
10000,1260398,1,564,278,65.44,62,8,1.007,64,67.46,3,28,0,33,3,3,28,0,31,3,3,1.44,0.428,0.386,1.910,24.906,0.904,0.371,0.533,20.93,36.00,0,0.494,14,14,36.2,0.000,-406,2,0.000,24.906,1.000,0,31,4044441144444441444224404422224442222224422222244222222444222244
10000,1260405,1000,564,558,10.67,11,6,0.970,17,16.49,0,7,0,10,0,0,7,0,4,0,0,1.00,0.656,0.000,6.498,27.147,0.150,0.150,0.000,19.56,30.00,0,1.000,11,14,38.1,0.000,-33,1,27.147,0.000,1.000,0,14,000000000000000044000224000224000222
10000,1260406,993,564,379,35.42,36,7,0.984,36,35.42,0,17,0,19,0,0,17,0,19,0,0,1.00,0.480,0.000,17.004,28.800,0.000,0.000,0.000,11.36,25.00,0,0.672,11,14,37.3,0.000,-2,1,28.798,0.000,1.000,0,26,0004444000444400224440222244022224402222440022244
10000,1260408,1,564,343,42.30,46,7,0.984,49,45.25,0,18,6,25,0,0,18,6,22,0,0,1.00,0.426,0.000,6.870,28.222,0.000,0.000,0.000,5.15,7.00,0,0.615,10,10,19.4,0.000,-10,1,28.222,0.000,1.000,0,30,4444444442224442222244223220422332042233204443444
10000,1260416,1,564,359,39.29,43,8,0.958,43,39.29,0,17,4,22,0,0,17,4,22,0,0,1.00,0.433,0.102,28.867,39.569,0.000,0.000,0.000,4.03,6.50,0,0.638,14,14,37.0,0.000,-326,1,39.569,0.000,1.000,0,46,4444444433344444223000442220000422200004222000042220004422200044
10000,1260422,1,564,449,4.54,8,7,0.908,49,40.39,0,29,9,11,0,0,0,6,2,0,0,1.00,0.000,0.000,4.482,17.678,8.226,8.226,0.000,3.75,4.00,0,1.000,11,11,37.9,0.000,-33,1,17.678,0.000,1.000,0,12,0000033000033300003440000000000000000000000000000
10000,1260423,127,564,498,20.36,16,7,1.273,17,21.64,0,0,0,17,0,0,0,0,16,0,0,1.00,0.000,0.000,11.204,19.885,4.859,0.000,4.859,0.00,0.00,1,0.886,11,11,22.4,0.000,-35,2,0.000,19.885,1.000,0,24,4044444444444444000400000000000000000000000000000
10000,1260430,993,564,392,32.99,33,7,1.000,33,32.99,0,14,0,19,0,0,14,0,19,0,0,1.00,0.424,0.000,8.879,25.951,7.800,7.800,0.000,15.90,41.75,0,0.696,11,14,24.3,0.000,-83,1,25.951,0.000,1.000,0,24,0004444000444400224440022244002224400222440022244
