step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,medium,algae,detritus,water,drank,open_soft,breath,inhaled,breed,share,store,kids,btemp,warmed,cooled,wood,load,cells
10000,1641059,1,364,232,12.26,12,8,1.022,62,63.34,0,0,0,62,0,0,0,0,12,0,0,1.00,0.000,0.000,2.477,10.248,31.627,0.000,31.627,0.00,0.00,0,1.000,11,11,38.0,0.000,-36,2,0.000,10.248,1.000,232,22,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000004400000044000000400000004000000040000000400000004400000044
10000,1641082,1,363,280,26.73,25,6,1.069,25,26.73,0,7,0,18,0,0,7,0,18,0,0,1.00,0.262,0.000,7.858,27.089,0.049,0.000,0.049,26.50,26.50,0,0.774,14,14,37.3,0.000,-470,2,0.000,27.089,1.000,280,22,0.105,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,222220224400444400444400444400444400
10000,1641105,1,363,363,12.00,12,7,1.000,14,14.00,0,6,0,8,0,0,4,0,8,0,0,1.00,0.333,1.657,7.907,21.497,1.417,1.417,0.000,36.25,36.25,0,1.000,11,14,38.2,0.000,-185,1,21.497,0.000,1.000,363,20,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0220000020000024400004440000440000040000000000000
10000,1641132,1,363,314,9.50,10,7,1.000,34,27.49,0,7,13,14,0,0,1,1,8,0,0,1.00,0.105,1.450,10.950,42.143,0.000,0.000,0.000,3.01,9.25,0,1.000,11,11,24.7,0.000,-51,1,42.143,0.000,1.000,314,16,0.824,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0002000004300004440004444000000000000000000000000
10000,1641143,1,363,363,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,14.679,26.920,2.236,0.000,2.236,51.50,51.50,0,1.000,7,14,49.9,0.633,95,0,11.161,0.000,0.245,97,20,1.000,272,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641156,1,363,363,10.00,10,7,1.000,14,14.00,0,6,0,8,0,0,2,0,8,0,0,1.00,0.200,0.000,10.735,15.306,8.664,2.144,6.520,10.75,10.75,0,1.000,4,11,8.5,0.927,9,0,15.306,0.000,1.000,363,18,1.000,295,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0200000020000004400004440000440000040000000000000
10000,1641161,837,363,216,27.98,15,5,1.865,25,46.63,0,14,0,11,0,0,7,0,8,0,0,1.00,0.250,0.349,2.598,7.433,4.818,4.305,0.514,0.00,0.00,0,0.756,7,7,24.4,0.659,587,0,0.000,0.000,0.018,0,16,1.000,216,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0022200222004420044400444
10000,1641188,1,362,362,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,7.767,15.172,1.696,1.696,0.000,48.75,48.75,0,1.000,14,14,37.8,0.000,-872,1,15.172,0.000,1.000,362,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641203,863,362,259,21.79,12,5,1.816,25,45.40,0,16,0,9,0,0,6,0,6,0,0,1.00,0.275,2.285,12.530,30.023,23.960,23.908,0.052,14.00,14.00,0,0.857,8,8,38.7,0.649,956,0,0.000,0.000,0.194,0,16,1.000,259,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0222002220044000440004400
10000,1641210,1,362,280,26.64,25,5,1.066,25,26.64,0,0,0,25,0,0,0,0,25,0,0,1.00,0.000,0.000,11.127,13.353,42.656,0.000,42.656,0.00,0.00,0,0.775,11,11,38.0,0.000,-0,2,0.000,13.353,1.000,280,20,0.431,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444
10000,1641228,1,362,309,18.03,17,7,1.060,21,22.27,0,5,0,16,0,0,5,0,12,0,0,1.00,0.277,0.865,1.640,10.985,2.157,0.000,2.157,25.25,25.25,0,0.942,14,11,36.8,0.000,-316,2,0.000,10.985,1.000,309,20,0.907,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000224000044400000440000044000004400000440000
10000,1641234,1,362,208,48.12,48,8,1.035,48,48.12,0,9,3,36,0,0,9,3,36,0,0,1.00,0.187,0.000,0.730,21.153,2.547,0.000,2.547,0.50,0.50,0,0.577,10,10,17.0,0.000,-157,2,0.000,21.153,1.000,208,34,0.393,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222000022200000244440002444440044444400444444434444444344444443
10000,1641238,1,362,362,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.729,1.113,13.564,0.246,0.000,0.246,34.00,34.00,0,1.000,11,11,30.2,0.000,-49,1,13.564,0.000,1.000,200,20,1.000,236,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1641247,1,361,274,25.23,24,7,1.051,27,28.39,0,7,0,20,0,0,4,0,20,0,0,1.00,0.159,0.000,13.006,9.458,13.425,4.496,8.929,16.25,16.25,0,0.796,11,7,33.4,0.000,-3,2,0.000,4.395,1.000,87,22,1.000,274,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0022000024400024440004444000444400044440004440000
10000,1641252,1,361,361,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,8.802,30.685,1.062,1.062,0.000,42.50,42.50,0,1.000,6,11,20.9,0.077,96,0,30.684,0.000,0.392,239,18,1.000,134,0.1000,0.5000,5.000,6,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1641256,1,361,317,18.99,19,8,1.000,27,26.99,0,8,0,19,0,0,0,0,19,0,0,1.00,0.000,0.000,7.189,27.941,0.080,0.080,0.000,5.00,5.00,0,0.918,11,11,38.0,0.000,-80,1,27.941,0.000,1.000,317,20,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,0000000000000000044400004444000044440000444000004440000044000000
10000,1641270,1,361,308,21.38,24,8,0.891,26,23.16,0,4,0,22,0,0,4,0,20,0,0,1.00,0.187,0.000,1.597,24.764,6.815,6.815,0.000,10.75,10.75,0,0.865,11,11,31.0,0.000,-74,1,24.764,0.000,1.000,308,22,0.762,16,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000024400000444400004444000044440000444000004440000000000000
10000,1641299,916,361,263,15.47,14,7,1.105,49,54.13,0,4,0,45,0,0,0,0,14,0,0,1.00,0.000,0.000,8.640,52.682,29.320,0.000,29.320,0.00,0.00,0,1.000,8,8,14.6,0.840,661,0,0.000,0.000,0.136,0,18,1.000,263,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000000000000000000000000000000000044444444444444
10000,1641323,1,360,360,16.00,16,7,1.000,16,16.00,0,6,0,10,0,0,6,0,10,0,0,1.00,0.375,0.000,12.907,10.369,18.663,18.558,0.105,18.25,18.25,0,1.000,7,11,74.6,0.496,34,0,10.369,0.000,0.790,268,20,1.000,107,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000444000044000000000000
10000,1641339,1,360,360,15.00,15,7,1.000,15,15.00,0,5,0,10,0,0,5,0,10,0,0,1.00,0.333,0.678,5.977,20.633,0.000,0.000,0.000,28.25,28.25,0,1.000,14,11,36.6,0.000,-428,1,20.633,0.000,1.000,360,18,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2200000220000024400004440000444000044000000000000
10000,1641380,906,359,359,1.38,1,4,1.382,10,13.82,0,2,0,8,0,0,0,0,1,0,0,1.00,0.000,0.000,1.361,3.741,5.965,0.000,5.965,0.00,0.00,0,1.000,11,11,31.7,0.000,-41,2,0.000,3.741,1.000,359,4,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000040000000000
10000,1641383,854,359,214,44.92,25,5,1.797,25,44.92,0,13,0,12,0,0,13,0,12,0,0,1.00,0.289,0.309,1.073,4.704,8.516,7.818,0.698,14.00,14.00,0,0.597,11,11,35.1,0.000,-99,2,0.000,4.704,1.000,214,20,0.572,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222222244424444244444
10000,1641385,1,359,359,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.026,1.827,21.196,0.000,0.000,0.000,57.50,57.50,0,1.000,14,11,32.2,0.000,-860,1,21.196,0.000,1.000,359,20,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641395,1,359,359,12.00,12,7,1.000,14,14.00,0,6,0,8,0,0,6,0,6,0,0,1.00,0.500,0.000,2.379,12.821,3.618,3.499,0.119,40.00,40.00,0,1.000,7,11,-2.3,0.775,19,0,12.820,0.000,0.993,236,18,1.000,155,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024000004400000440000040000000000000
10000,1641421,1,359,359,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.878,8.368,13.283,2.333,2.333,0.000,30.25,30.25,0,1.000,11,11,30.8,0.000,-83,1,13.283,0.000,1.000,300,20,1.000,104,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1641424,916,359,196,53.17,59,8,0.901,59,53.17,0,17,0,42,0,0,17,0,42,0,0,1.00,0.320,5.033,12.499,26.807,0.000,0.000,0.000,20.25,20.25,0,0.549,11,11,31.0,0.000,-80,1,26.807,0.000,1.000,196,36,0.212,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444222244444222444442224444442244444422444444424444004244440002
10000,1641426,916,359,359,11.10,11,6,1.009,14,14.13,0,0,0,14,0,0,0,0,11,0,0,1.00,0.000,0.000,2.274,16.954,5.101,0.000,5.101,0.00,0.00,0,1.000,7,7,78.8,0.520,176,0,0.000,0.000,0.389,0,20,1.000,359,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,044440044440000040000004000004000000
10000,1641431,1,359,359,9.34,9,7,1.038,11,11.41,0,5,0,6,0,0,3,0,6,0,0,1.00,0.321,0.000,1.105,6.277,2.271,0.000,2.271,9.50,9.50,0,1.000,14,11,32.5,0.000,-291,2,0.000,6.277,1.000,359,20,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0200000020000020000004440000440000040000000000000
10000,1641439,1,359,191,56.09,54,8,1.039,54,56.09,0,0,0,54,0,0,0,0,54,0,0,1.00,0.000,3.879,1.604,12.894,6.732,0.000,6.732,0.00,0.00,0,0.534,11,11,30.8,0.000,-122,2,0.000,12.894,1.000,191,46,0.717,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,4444444444444444444444444440004444400044444000444444044444444444
10000,1641442,1,359,359,8.99,10,7,0.899,14,12.58,0,6,0,8,0,0,6,0,4,0,0,1.00,0.668,0.000,5.780,22.660,2.768,2.743,0.026,64.00,64.00,0,1.000,14,11,20.3,0.000,-902,1,22.660,0.000,1.000,349,16,1.000,28,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2220000220000024000004400000400000000000000000000
10000,1641467,1,358,358,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,2.263,14.709,23.636,13.247,13.247,0.000,56.50,56.50,0,1.000,14,14,31.1,0.000,-643,1,23.636,0.000,1.000,358,20,1.000,0,0.1000,0.5000,5.000,7,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641468,837,358,203,49.29,25,5,1.972,25,49.29,0,16,0,9,0,0,16,0,9,0,0,1.00,0.325,5.494,16.146,12.978,150.135,141.127,9.008,22.25,22.25,0,0.570,6,11,30.1,0.130,214,0,0.000,2.821,0.734,103,20,1.000,114,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2222222222244422444224442
10000,1641486,1,358,252,32.05,43,8,1.068,43,32.05,0,0,26,17,0,0,0,26,17,0,0,1.00,0.000,0.000,4.392,13.738,1.600,1.502,0.098,0.00,0.00,0,0.707,14,14,35.5,0.000,-556,2,0.000,13.738,1.000,252,44,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,3333333333333333344403334444000344440003444000034400000334000003
10000,1641490,1,358,283,23.18,25,7,0.927,37,36.17,2,15,0,20,2,0,5,0,20,0,0,1.00,0.216,0.000,7.530,15.022,0.344,0.344,0.000,0.00,0.00,0,0.831,11,11,26.5,0.000,-53,1,15.022,0.000,1.000,283,24,0.758,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2200000220000024444004444400444440044440004400000
10000,1641493,1,358,358,15.00,15,7,1.000,15,15.00,0,5,0,10,0,0,5,0,10,0,0,1.00,0.333,0.000,7.644,25.063,0.103,0.103,0.000,1.50,1.50,0,1.000,11,11,35.0,0.000,-32,1,25.063,0.000,1.000,358,18,1.000,0,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2200000220000024400004440000444000044000000000000
10000,1641499,916,358,337,16.40,16,7,1.025,19,19.48,0,6,0,13,0,0,6,0,10,0,0,1.00,0.366,0.000,4.466,25.478,2.111,0.532,1.579,5.50,5.50,0,0.988,8,8,39.6,0.849,1341,0,0.000,0.000,0.888,0,18,1.000,337,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000000000000000000000000000
10000,1641502,1,358,347,17.00,17,7,1.000,17,17.00,0,4,0,13,0,0,4,0,13,0,0,1.00,0.235,0.000,3.547,15.288,0.000,0.000,0.000,0.25,0.25,0,0.970,10,10,17.2,0.000,-23,1,15.288,0.000,1.000,347,22,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2200000200000024000004440000444000044400004440000
10000,1641519,836,357,318,20.16,13,7,1.551,13,20.16,0,2,0,11,0,0,2,0,11,0,0,1.00,0.099,0.000,7.701,11.460,0.328,0.000,0.328,9.75,9.75,0,0.891,14,14,33.6,0.000,-320,2,0.000,11.460,1.000,318,16,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0000000000000002000002440000444000044400004440000
10000,1641520,854,357,252,26.21,17,5,1.808,25,37.97,0,3,8,14,0,0,0,5,12,0,0,1.00,0.000,0.549,13.501,15.159,16.984,0.847,16.136,0.00,0.00,0,0.781,11,11,33.1,0.000,-13,2,0.000,15.159,1.000,252,18,0.698,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0000000033444334444344444
10000,1641545,1,357,357,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,7.581,12.973,24.452,24.452,0.000,38.00,38.00,0,1.000,13,11,14.6,0.000,-478,1,12.973,0.000,1.000,357,20,1.000,0,0.1000,0.5000,5.000,8,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641562,1,357,357,14.00,14,7,1.000,14,14.00,0,5,0,9,0,0,5,0,9,0,0,1.00,0.357,0.000,3.242,31.486,3.005,2.695,0.309,32.00,32.00,0,1.000,7,14,4.9,0.224,52,0,31.486,0.000,0.713,300,20,1.000,68,0.1000,0.5000,5.000,10,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000040000000000000
10000,1641564,1,357,213,44.86,63,8,1.019,63,44.86,0,6,38,19,0,0,6,38,19,0,0,1.00,0.134,2.727,33.654,41.009,10.002,7.754,2.248,0.25,0.25,0,0.597,11,11,20.5,0.000,-5,2,0.000,41.009,1.000,213,32,1.000,213,0.1000,0.5000,5.000,4,22.50,0.0000,0.0000,0.000,0.00,2223333022333333244433334444433344443333444433334443333333333333
10000,1641568,861,357,236,29.85,18,5,1.658,23,38.14,0,17,0,6,0,0,12,0,6,0,0,1.00,0.402,0.000,0.202,3.248,13.250,8.873,4.377,20.75,20.75,0,0.732,11,11,32.4,0.000,-98,2,0.000,3.248,1.000,236,32,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2000222202202020442244442
10000,1641576,1,357,253,31.73,28,8,1.133,28,31.73,0,12,0,16,0,0,12,0,16,0,0,1.00,0.378,4.172,22.264,24.390,9.049,0.000,9.049,0.00,0.00,0,0.710,10,10,17.0,0.000,-75,2,0.000,24.390,1.000,253,28,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2222200022220000224000002444000044440000444400004440000040000000
10000,1641578,1,357,357,11.00,11,7,1.000,14,14.00,0,5,0,9,0,0,2,0,9,0,0,1.00,0.182,1.174,4.205,12.225,6.095,6.095,0.000,26.50,26.50,0,1.000,11,14,37.6,0.000,-14,1,12.225,0.000,1.000,357,18,1.000,10,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,0200000020000044400004440000440000040000000000000
10000,1641597,934,356,266,28.61,19,5,1.506,20,30.12,0,10,0,10,0,0,9,0,10,0,0,1.00,0.315,0.289,6.544,13.837,0.638,0.106,0.531,5.50,5.50,0,0.748,14,14,38.0,0.000,-313,2,0.000,13.837,1.000,266,26,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0222222222000440044444444
10000,1641613,1,356,356,13.00,13,7,1.000,13,13.00,0,5,0,8,0,0,5,0,8,0,0,1.00,0.385,1.655,14.434,23.102,2.602,2.602,0.000,6.25,6.25,0,1.000,11,11,38.0,0.000,-43,1,23.102,0.000,1.000,356,18,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000220000044400004440000440000000000000000000
10000,1641614,928,356,199,51.12,43,7,1.136,43,51.12,2,3,0,38,0,2,3,0,38,0,0,1.14,0.059,0.000,0.829,13.840,8.987,0.000,8.987,0.00,0.00,0,0.559,11,11,25.2,0.000,-37,2,0.000,13.840,1.000,199,37,0.464,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444444444444444440414440001444400244444424444442
10000,1641622,916,356,322,19.48,19,7,1.025,19,19.48,0,6,0,13,0,0,6,0,13,0,0,1.00,0.308,2.377,19.265,33.853,2.095,0.000,2.095,32.25,32.25,0,0.906,10,14,13.8,0.000,-135,2,0.000,33.853,1.000,322,22,1.000,0,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000044000000400000000000000
10000,1641624,1,356,356,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,9.694,19.103,0.000,0.000,0.000,26.75,26.75,0,1.000,14,11,37.2,0.000,-284,1,19.103,0.000,1.000,356,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641630,1,356,356,15.00,17,7,1.000,17,15.00,0,9,4,4,0,0,9,4,4,0,0,1.00,0.600,0.000,17.443,21.100,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,24.3,0.000,-69,1,21.100,0.000,1.000,356,22,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000222300022400002440000340000030000003000000
10000,1641642,1,356,225,34.57,32,8,1.080,40,43.21,0,13,0,27,0,0,13,0,19,0,0,1.00,0.376,0.000,7.333,16.298,1.891,0.000,1.891,5.50,5.50,0,0.680,14,14,25.8,0.000,-521,2,0.000,16.298,1.000,225,28,0.543,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2222222022222200444400004444400044444000444440000000000000000000
10000,1641656,1,356,269,18.63,17,7,1.096,26,28.50,0,13,0,13,0,0,8,0,9,0,0,1.00,0.429,0.000,5.298,15.280,25.655,20.159,5.496,37.50,37.50,0,0.927,11,11,37.3,0.000,-19,2,0.000,15.280,1.000,269,20,0.883,44,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,0000200222200022440002444000444400000000000000000
10000,1641659,916,356,322,19.48,19,7,1.025,19,19.48,0,6,0,13,0,0,6,0,13,0,0,1.00,0.308,0.000,14.567,35.175,0.867,0.688,0.179,22.75,22.75,0,0.906,5,8,23.7,0.776,1578,0,0.000,0.000,0.848,0,22,1.000,322,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,0444222044422200044440000044000000400000000000000
10000,1641672,1,356,250,21.83,32,8,0.949,52,37.97,0,7,24,21,0,0,7,18,7,0,0,1.00,0.321,0.000,7.946,30.861,0.000,0.000,0.000,2.00,2.00,0,0.856,11,11,27.7,0.000,-1,1,30.861,0.000,1.000,250,28,1.000,232,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2233333322333333224433332444403340000000000000000000000000000000
10000,1641681,1,356,356,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,1.227,18.244,26.116,1.251,1.251,0.000,20.50,20.50,0,1.000,11,11,38.2,0.000,-145,1,26.116,0.000,1.000,356,20,1.000,0,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641694,916,356,303,5.51,9,6,1.102,26,23.70,0,0,9,17,0,0,0,8,1,0,0,1.00,0.000,0.000,0.229,16.396,1.112,0.000,1.112,0.00,0.00,0,1.000,8,8,13.8,0.809,646,0,0.000,0.000,0.064,0,12,1.000,303,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,333000333000334000000000000000000000
10000,1641699,1,355,190,50.52,42,7,1.203,49,58.94,0,32,0,17,0,0,25,0,17,0,0,1.00,0.495,0.000,13.452,16.025,6.418,6.180,0.238,18.50,18.50,0,0.563,8,14,0.4,0.953,48,0,0.000,16.012,0.963,104,28,1.000,116,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2220000222200022242222444422244442224444222444422
10000,1641704,323,355,179,62.54,38,9,1.646,38,62.54,0,20,0,18,0,0,20,0,18,0,0,1.00,0.320,0.000,9.250,0.000,18.646,17.601,1.045,13.50,13.50,0,0.506,5,8,2.2,1.000,22,0,0.000,0.000,1.000,53,38,1.000,179,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,222222222222222222244440002444000000444000000440000000440000000440000000440000000
10000,1641735,1,355,249,32.38,32,8,1.012,33,33.39,0,0,0,33,0,0,0,0,32,0,0,1.00,0.000,0.000,0.843,9.170,7.230,0.000,7.230,0.00,0.00,0,0.703,14,14,34.5,0.000,-261,2,0.000,9.170,1.000,249,28,0.689,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,4444440044444000444440004444000044440000444000004440000004400000
10000,1641738,1,355,259,29.82,32,8,0.864,42,36.74,4,2,7,29,2,4,2,3,23,0,2,1.86,0.067,0.000,1.196,18.406,1.789,1.789,0.000,0.00,0.00,0,0.732,11,11,36.7,0.000,-53,1,18.406,0.000,1.000,259,22,0.188,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2244311144444331444440004444000044440000444000000000000000000000
10000,1641747,922,355,201,42.31,26,7,1.627,36,58.59,0,19,0,17,0,0,18,0,8,0,0,1.00,0.425,0.000,14.202,7.168,26.398,23.188,3.209,23.50,23.50,0,0.615,11,11,33.0,0.000,-44,2,0.000,7.168,1.000,201,38,1.000,33,0.1000,0.5000,5.000,3,22.50,0.0000,0.0000,0.000,0.00,2222222222222202000220000002000000400040440004444
10000,1641752,1,355,355,13.00,13,7,1.000,14,14.00,0,6,0,8,0,0,5,0,8,0,0,1.00,0.385,0.000,19.665,18.853,1.969,1.969,0.000,4.75,4.75,0,1.000,11,11,30.2,0.000,-140,1,18.853,0.000,1.000,355,18,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2200000220000024400004440000440000040000000000000
10000,1641759,1,354,354,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,0.000,3.993,10.540,2.416,2.416,0.000,1.75,1.75,0,1.000,11,11,38.0,0.000,-114,1,10.540,0.000,1.000,354,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641763,916,354,328,9.23,9,7,1.025,19,19.48,0,6,0,13,0,0,4,0,5,0,0,1.00,0.433,0.039,4.914,17.822,0.422,0.000,0.422,30.00,30.00,0,1.000,14,11,25.7,0.000,-216,2,0.000,17.822,1.000,328,14,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,0000022000002200000440000044000000400000000000000
10000,1641765,1,354,354,11.24,11,7,1.022,12,12.27,0,3,0,9,0,0,2,0,9,0,0,1.00,0.178,0.000,1.892,5.094,4.592,0.000,4.592,5.50,5.50,0,1.000,11,11,31.1,0.000,-92,2,0.000,5.094,1.000,354,16,1.000,0,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,0200000240000044400004440000440000000000000000000
10000,1641767,1,354,335,11.96,12,8,0.997,25,24.92,0,9,0,16,0,0,4,0,8,0,0,1.00,0.334,0.000,2.323,26.834,0.000,0.000,0.000,7.50,7.50,0,1.000,11,11,25.9,0.000,-169,1,26.834,0.000,1.000,335,20,1.000,0,0.1000,0.5000,5.000,2,22.50,0.0000,0.0000,0.000,0.00,2000000022000000244400000044000000440000004000000000000000000000
10000,1641769,856,354,197,51.40,32,8,1.606,32,51.40,0,27,0,5,0,0,27,0,5,0,0,1.00,0.525,0.000,10.475,11.891,0.848,0.212,0.636,19.25,19.25,0,0.558,14,7,27.4,0.000,-248,2,0.000,11.529,1.000,177,36,1.000,37,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,2222222222222222222222224000002240000002000000040000000400000004
10000,1641772,1,354,354,14.00,14,7,1.000,14,14.00,0,6,0,8,0,0,6,0,8,0,0,1.00,0.429,1.502,9.150,17.891,0.969,0.969,0.000,42.00,42.00,0,1.000,14,11,28.3,0.000,-516,1,17.891,0.000,1.000,354,20,1.000,0,0.1000,0.5000,5.000,1,22.50,0.0000,0.0000,0.000,0.00,2220000220000024400004440000440000040000000000000
10000,1641779,814,354,177,64.00,49,7,1.306,49,64.00,0,19,0,30,0,0,19,0,30,0,0,1.00,0.297,5.360,23.010,55.849,9.910,8.437,1.473,15.75,15.75,0,0.500,8,8,5.5,0.695,477,0,0.000,0.000,0.465,0,28,1.000,177,0.1000,0.5000,5.000,5,22.50,0.0000,0.0000,0.000,0.00,2222222222222224444224444442444444244444444444444
10000,1641782,1,354,330,15.77,16,8,0.986,34,33.52,0,0,0,34,0,0,0,0,16,0,0,1.00,0.000,0.000,10.880,17.779,0.000,0.000,0.000,0.00,0.00,0,1.000,11,11,35.8,0.000,-47,1,17.779,0.000,1.000,330,18,1.000,52,0.1000,0.5000,5.000,0,22.50,0.0000,0.0000,0.000,0.00,4444440044444000444440000000000000000000000000000000000000000000
